time,latitude,longitude,altitude,distance,elevation,slope,duration,speed,vertical speed
2020-09-27 07:37:41+00:00,45.4385408,6.05230656,298.54998779296875,7.181997018823922,0.0,0.0,0:00:04,1.7954992547059805,0.0
2020-09-27 07:37:45+00:00,45.438592,6.0523808,299.739990234375,8.130930558886156,1.19000244140625,14.635501223235961,0:00:04,2.032732639721539,0.2975006103515625
2020-09-27 07:37:48+00:00,45.4386176,6.05246848,299.739990234375,7.41792567657937,0.0,0.0,0:00:03,2.4726418921931232,0.0
2020-09-27 07:37:51+00:00,45.43865344,6.05256832,300.9200134277344,8.759799230132584,1.180023193359375,13.470893137598939,0:00:03,2.9199330767108616,0.393341064453125
2020-09-27 07:37:53+00:00,45.4386944,6.0526272,300.9200134277344,6.476276547471847,0.0,0.0,0:00:02,3.2381382737359234,0.0
2020-09-27 07:37:55+00:00,45.43873024,6.05267456,300.9200134277344,5.440799087554217,0.0,0.0,0:00:02,2.7203995437771087,0.0
2020-09-27 07:37:58+00:00,45.43878656,6.05275328,300.9200134277344,8.781486898374038,0.0,0.0,0:00:03,2.9271622994580127,0.0
2020-09-27 07:38:00+00:00,45.43883264,6.05281792,300.9200134277344,7.197589503235148,0.0,0.0,0:00:02,3.598794751617574,0.0
2020-09-27 07:38:02+00:00,45.4388736,6.05288064,300.9200134277344,6.692600298831242,0.0,0.0,0:00:02,3.346300149415621,0.0
2020-09-27 07:38:04+00:00,45.43891968,6.05293248,300.9200134277344,6.535198596740146,0.0,0.0,0:00:02,3.267599298370073,0.0
2020-09-27 07:38:06+00:00,45.43895552,6.05297664,302.1000061035156,5.274030377992272,1.17999267578125,22.373642000720746,0:00:02,2.637015188996136,0.589996337890625
2020-09-27 07:38:09+00:00,45.4390016,6.05302208,302.1000061035156,6.237811265012239,0.0,0.0,0:00:03,2.079270421670746,0.0
2020-09-27 07:38:12+00:00,45.43904256,6.05306048,302.1000061035156,5.457725613217276,0.0,0.0,0:00:03,1.8192418710724254,0.0
2020-09-27 07:38:16+00:00,45.43908352,6.053104,303.4599914550781,5.687330341505404,1.3599853515625,23.912543669874463,0:00:04,1.421832585376351,0.339996337890625
2020-09-27 07:38:23+00:00,45.43911936,6.05315584,305.010009765625,5.684497455334933,1.550018310546875,27.26746423454151,0:00:07,0.8120710650478475,0.22143118722098215
2020-09-27 07:38:33+00:00,45.43909376,6.05319808,310.54998779296875,4.359682507455118,5.53997802734375,127.07296959974286,0:00:10,0.4359682507455118,0.553997802734375
2020-09-27 07:38:37+00:00,45.43913472,6.05324672,311.9200134277344,5.935026718503321,1.370025634765625,23.083731544027728,0:00:04,1.4837566796258304,0.34250640869140625
2020-09-27 07:38:43+00:00,45.4391808,6.05329088,314.4599914550781,6.181463672097093,2.53997802734375,41.09023626247487,0:00:06,1.0302439453495154,0.4233296712239583
2020-09-27 07:38:49+00:00,45.43922688,6.05333504,317.010009765625,6.181462099604097,2.550018310546875,41.252672417261856,0:00:06,1.0302436832673496,0.4250030517578125
2020-09-27 07:38:53+00:00,45.43927296,6.05339968,318.3699951171875,7.197561863586115,1.3599853515625,18.895083881709084,0:00:04,1.7993904658965287,0.339996337890625
2020-09-27 07:38:57+00:00,45.43930368,6.05347584,319.54998779296875,6.861673353480125,1.17999267578125,17.196864598382223,0:00:04,1.7154183383700312,0.2949981689453125
